-2.85 0.0 0.000115
-2.85 0.5 0.000113
-2.85 1.0 0.000113
-2.85 1.5 0.000112
-2.85 2.0 0.000111
-2.85 2.5 0.000114
-2.85 3.0 0.000114
-2.85 3.5 0.000115
-2.85 4.0 0.000116
-2.85 4.5 0.000117
-2.85 5.0 0.000119
-2.85 5.5 0.000121
-2.85 6.0 0.000125
-2.85 6.5 0.00013
-2.85 7.0 0.000138
-2.85 7.5 0.000147
-2.85 8.0 0.00016
-2.85 8.5 0.000177
-2.85 9.0 0.000197
-2.85 9.5 0.000222
-2.85 10.0 0.000246
-2.85 10.5 0.000275
-2.85 11.0 0.000302
-2.85 11.5 0.000329
-2.85 12.0 0.000355
-2.85 13.0 0.00039
-2.85 14.0 0.000422
-2.85 15.0 0.000444
-2.85 16.0 0.000462
-2.85 17.0 0.000478
-2.85 18.0 0.00049
-2.85 19.0 0.000502
-2.85 20.0 0.000513
-2.85 22.0 0.000532
-2.85 24.0 0.000547
-2.85 26.0 0.00056
-2.85 28.0 0.000572
-2.85 30.0 0.000582
-2.8 0.0 0.000113
-2.8 0.5 0.000114
-2.8 1.0 0.000113
-2.8 1.5 0.000112
-2.8 2.0 0.000113
-2.8 2.5 0.000115
-2.8 3.0 0.000116
-2.8 3.5 0.000119
-2.8 4.0 0.000122
-2.8 4.5 0.000126
-2.8 5.0 0.000132
-2.8 5.5 0.00014
-2.8 6.0 0.000156
-2.8 6.5 0.000178
-2.8 7.0 0.000215
-2.8 7.5 0.000261
-2.8 8.0 0.000328
-2.8 8.5 0.000417
-2.8 9.0 0.000524
-2.8 9.5 0.00065
-2.8 10.0 0.000782
-2.8 10.5 0.00089
-2.8 11.0 0.000978
-2.8 11.5 0.001052
-2.8 12.0 0.001105
-2.8 13.0 0.001179
-2.8 14.0 0.001237
-2.8 15.0 0.001288
-2.8 16.0 0.001332
-2.8 17.0 0.00137
-2.8 18.0 0.001403
-2.8 19.0 0.001436
-2.8 20.0 0.001464
-2.8 22.0 0.001516
-2.8 24.0 0.001563
-2.8 26.0 0.001602
-2.8 28.0 0.001639
-2.8 30.0 0.001673
-2.775 0.0 0.000112
-2.775 0.5 0.000113
-2.775 1.0 0.000113
-2.775 1.5 0.000114
-2.775 2.0 0.000115
-2.775 2.5 0.00012
-2.775 3.0 0.000123
-2.775 3.5 0.000127
-2.775 4.0 0.000132
-2.775 4.5 0.000141
-2.775 5.0 0.000156
-2.775 5.5 0.000177
-2.775 6.0 0.000206
-2.775 6.5 0.000254
-2.775 7.0 0.000328
-2.775 7.5 0.000442
-2.775 8.0 0.000621
-2.775 8.5 0.000849
-2.775 9.0 0.0011
-2.775 9.5 0.001339
-2.775 10.0 0.001539
-2.775 10.5 0.001689
-2.775 11.0 0.001801
-2.775 11.5 0.001886
-2.775 12.0 0.001957
-2.775 13.0 0.002066
-2.775 14.0 0.002159
-2.775 15.0 0.002238
-2.775 16.0 0.002309
-2.775 17.0 0.002373
-2.775 18.0 0.002429
-2.775 19.0 0.002482
-2.775 20.0 0.002529
-2.775 22.0 0.002617
-2.775 24.0 0.002698
-2.775 26.0 0.002773
-2.775 28.0 0.00284
-2.775 30.0 0.002904
-2.75 0.0 0.000112
-2.75 0.5 0.000115
-2.75 1.0 0.000115
-2.75 1.5 0.000117
-2.75 2.0 0.00012
-2.75 2.5 0.000126
-2.75 3.0 0.000134
-2.75 3.5 0.000143
-2.75 4.0 0.000156
-2.75 4.5 0.000174
-2.75 5.0 0.0002
-2.75 5.5 0.000243
-2.75 6.0 0.000312
-2.75 6.5 0.000425
-2.75 7.0 0.000613
-2.75 7.5 0.00091
-2.75 8.0 0.001311
-2.75 8.5 0.001775
-2.75 9.0 0.002219
-2.75 9.5 0.002582
-2.75 10.0 0.002847
-2.75 10.5 0.003037
-2.75 11.0 0.003182
-2.75 11.5 0.0033
-2.75 12.0 0.003398
-2.75 13.0 0.003567
-2.75 14.0 0.003717
-2.75 15.0 0.003845
-2.75 16.0 0.00396
-2.75 17.0 0.004062
-2.75 18.0 0.004159
-2.75 19.0 0.004246
-2.75 20.0 0.004331
-2.75 22.0 0.00448
-2.75 24.0 0.004624
-2.75 26.0 0.004759
-2.75 28.0 0.004888
-2.75 30.0 0.005012
-2.737 0.0 0.000113
-2.737 0.5 0.000115
-2.737 1.0 0.000118
-2.737 1.5 0.000121
-2.737 2.0 0.000125
-2.737 2.5 0.000134
-2.737 3.0 0.000145
-2.737 3.5 0.000158
-2.737 4.0 0.000178
-2.737 4.5 0.000204
-2.737 5.0 0.000244
-2.737 5.5 0.000307
-2.737 6.0 0.000412
-2.737 6.5 0.00059
-2.737 7.0 0.000889
-2.737 7.5 0.001347
-2.737 8.0 0.001946
-2.737 8.5 0.002581
-2.737 9.0 0.003138
-2.737 9.5 0.003553
-2.737 10.0 0.003843
-2.737 10.5 0.004052
-2.737 11.0 0.004218
-2.737 11.5 0.00436
-2.737 12.0 0.004486
-2.737 13.0 0.004697
-2.737 14.0 0.004884
-2.737 15.0 0.005048
-2.737 16.0 0.005192
-2.737 17.0 0.005328
-2.737 18.0 0.00545
-2.737 19.0 0.005565
-2.737 20.0 0.005674
-2.737 22.0 0.005881
-2.737 24.0 0.006072
-2.737 26.0 0.006253
-2.737 28.0 0.006438
-2.737 30.0 0.006613
-2.725 0.0 0.00011
-2.725 0.5 0.000116
-2.725 1.0 0.00012
-2.725 1.5 0.000126
-2.725 2.0 0.000131
-2.725 2.5 0.000144
-2.725 3.0 0.00016
-2.725 3.5 0.000179
-2.725 4.0 0.000205
-2.725 4.5 0.000243
-2.725 5.0 0.0003
-2.725 5.5 0.00039
-2.725 6.0 0.000541
-2.725 6.5 0.000807
-2.725 7.0 0.001262
-2.725 7.5 0.00194
-2.725 8.0 0.002775
-2.725 8.5 0.003585
-2.725 9.0 0.004237
-2.725 9.5 0.004689
-2.725 10.0 0.004999
-2.725 10.5 0.005233
-2.725 11.0 0.005424
-2.725 11.5 0.005591
-2.725 12.0 0.005745
-2.725 13.0 0.006006
-2.725 14.0 0.006236
-2.725 15.0 0.006441
-2.725 16.0 0.006621
-2.725 17.0 0.006794
-2.725 18.0 0.006951
-2.725 19.0 0.007098
-2.725 20.0 0.00724
-2.725 22.0 0.007506
-2.725 24.0 0.007764
-2.725 26.0 0.008012
-2.725 28.0 0.008256
-2.725 30.0 0.008504
